time,altitude,velocity,acceleration
83.69,206508,3454.72,-9.81
83.7,206542,3454.63,-9.81
83.71,206577,3454.53,-9.81
83.72,206612,3454.43,-9.81
83.73,206646,3454.33,-9.81
83.74,206681,3454.23,-9.81
83.75,206715,3454.14,-9.81
83.76,206750,3454.04,-9.81
83.77,206784,3453.94,-9.81
83.78,206819,3453.84,-9.81
83.79,206853,3453.74,-9.81
83.8,206888,3453.65,-9.81
83.81,206922,3453.55,-9.81
83.82,206957,3453.45,-9.81
83.83,206991,3453.35,-9.81
83.84,207026,3453.25,-9.81
83.85,207061,3453.16,-9.81
83.86,207095,3453.06,-9.81
83.87,207130,3452.96,-9.81
83.88,207164,3452.86,-9.81
83.89,207199,3452.76,-9.81
83.9,207233,3452.66,-9.81
83.91,207268,3452.57,-9.81
83.92,207302,3452.47,-9.81
83.93,207337,3452.37,-9.81
83.94,207371,3452.27,-9.81
83.95,207406,3452.17,-9.81
83.96,207440,3452.08,-9.81
83.97,207475,3451.98,-9.81
83.98,207509,3451.88,-9.81
83.99,207544,3451.78,-9.81
84,207578,3451.68,-9.81
84.01,207613,3451.59,-9.81
84.02,207647,3451.49,-9.81
84.03,207682,3451.39,-9.81
84.04,207716,3451.29,-9.81
84.05,207751,3451.19,-9.81
84.06,207785,3451.1,-9.81
84.07,207820,3451,-9.81
84.08,207854,3450.9,-9.81
84.09,207889,3450.8,-9.81
84.1,207924,3450.7,-9.81
84.11,207958,3450.6,-9.81
84.12,207993,3450.51,-9.81
84.13,208027,3450.41,-9.81
84.14,208062,3450.31,-9.81
84.15,208096,3450.21,-9.81
84.16,208131,3450.11,-9.81
84.17,208165,3450.02,-9.81
84.18,208200,3449.92,-9.81
84.19,208234,3449.82,-9.81
84.2,208269,3449.72,-9.81
84.21,208303,3449.62,-9.81
84.22,208338,3449.53,-9.81
84.23,208372,3449.43,-9.81
84.24,208406,3449.33,-9.81
84.25,208441,3449.23,-9.81
84.26,208475,3449.13,-9.81
84.27,208510,3449.04,-9.81
84.28,208544,3448.94,-9.81
84.29,208579,3448.84,-9.81
84.3,208613,3448.74,-9.81
84.31,208648,3448.64,-9.81
84.32,208682,3448.54,-9.81
84.33,208717,3448.45,-9.81
84.34,208751,3448.35,-9.81
84.35,208786,3448.25,-9.81
84.36,208820,3448.15,-9.81
84.37,208855,3448.05,-9.81
84.38,208889,3447.96,-9.81
84.39,208924,3447.86,-9.81
84.4,208958,3447.76,-9.81
84.41,208993,3447.66,-9.81
84.42,209027,3447.56,-9.81
84.43,209062,3447.47,-9.81
84.44,209096,3447.37,-9.81
84.45,209131,3447.27,-9.81
84.46,209165,3447.17,-9.81
84.47,209200,3447.07,-9.81
84.48,209234,3446.98,-9.81
84.49,209269,3446.88,-9.81
84.5,209303,3446.78,-9.81
84.51,209337,3446.68,-9.81
84.52,209372,3446.58,-9.81
84.53,209406,3446.48,-9.81
84.54,209441,3446.39,-9.81
84.55,209475,3446.29,-9.81
84.56,209510,3446.19,-9.81
84.57,209544,3446.09,-9.81
84.58,209579,3445.99,-9.81
84.59,209613,3445.9,-9.81
84.6,209648,3445.8,-9.81
84.61,209682,3445.7,-9.81
84.62,209717,3445.6,-9.81
84.63,209751,3445.5,-9.81
84.64,209785,3445.41,-9.81
84.65,209820,3445.31,-9.81
84.66,209854,3445.21,-9.81
84.67,209889,3445.11,-9.81
84.68,209923,3445.01,-9.81
84.69,209958,3444.91,-9.81
84.7,209992,3444.82,-9.81
84.71,210027,3444.72,-9.81
84.72,210061,3444.62,-9.81
84.73,210095,3444.52,-9.81
84.74,210130,3444.42,-9.81
84.75,210164,3444.33,-9.81
84.76,210199,3444.23,-9.81
84.77,210233,3444.13,-9.81
84.78,210268,3444.03,-9.81
84.79,210302,3443.93,-9.81
84.8,210337,3443.84,-9.81
84.81,210371,3443.74,-9.81
84.82,210405,3443.64,-9.81
84.83,210440,3443.54,-9.81
84.84,210474,3443.44,-9.81
84.85,210509,3443.35,-9.81
84.86,210543,3443.25,-9.81
84.87,210578,3443.15,-9.81
84.88,210612,3443.05,-9.81
84.89,210646,3442.95,-9.81
84.9,210681,3442.85,-9.81
84.91,210715,3442.76,-9.81
84.92,210750,3442.66,-9.81
84.93,210784,3442.56,-9.81
84.94,210819,3442.46,-9.81
84.95,210853,3442.36,-9.81
84.96,210887,3442.27,-9.81
84.97,210922,3442.17,-9.81
84.98,210956,3442.07,-9.81
84.99,210991,3441.97,-9.81
85,211025,3441.87,-9.81
85.01,211060,3441.78,-9.81
85.02,211094,3441.68,-9.81
85.03,211128,3441.58,-9.81
85.04,211163,3441.48,-9.81
85.05,211197,3441.38,-9.81
85.06,211232,3441.29,-9.81
85.07,211266,3441.19,-9.81
85.08,211300,3441.09,-9.81
85.09,211335,3440.99,-9.81
85.1,211369,3440.89,-9.81
85.11,211404,3440.79,-9.81
85.12,211438,3440.7,-9.81
85.13,211472,3440.6,-9.81
85.14,211507,3440.5,-9.81
85.15,211541,3440.4,-9.81
85.16,211576,3440.3,-9.81
85.17,211610,3440.21,-9.81
85.18,211644,3440.11,-9.81
85.19,211679,3440.01,-9.81
85.2,211713,3439.91,-9.81
85.21,211748,3439.81,-9.81
85.22,211782,3439.72,-9.81
85.23,211816,3439.62,-9.81
85.24,211851,3439.52,-9.81
85.25,211885,3439.42,-9.81
85.26,211920,3439.32,-9.81
85.27,211954,3439.23,-9.81
85.28,211988,3439.13,-9.81
85.29,212023,3439.03,-9.81
85.3,212057,3438.93,-9.81
85.31,212092,3438.83,-9.81
85.32,212126,3438.73,-9.81
85.33,212160,3438.64,-9.81
85.34,212195,3438.54,-9.81
85.35,212229,3438.44,-9.81
85.36,212264,3438.34,-9.81
85.37,212298,3438.24,-9.81
85.38,212332,3438.15,-9.81
85.39,212367,3438.05,-9.81
85.4,212401,3437.95,-9.81
85.41,212435,3437.85,-9.81
85.42,212470,3437.75,-9.81
85.43,212504,3437.66,-9.81
85.44,212539,3437.56,-9.81
85.45,212573,3437.46,-9.81
85.46,212607,3437.36,-9.81
85.47,212642,3437.26,-9.81
85.48,212676,3437.17,-9.81
85.49,212710,3437.07,-9.81
85.5,212745,3436.97,-9.81
85.51,212779,3436.87,-9.81
85.52,212814,3436.77,-9.81
85.53,212848,3436.67,-9.81
85.54,212882,3436.58,-9.81
85.55,212917,3436.48,-9.81
85.56,212951,3436.38,-9.81
85.57,212985,3436.28,-9.81
85.58,213020,3436.18,-9.81
85.59,213054,3436.09,-9.81
85.6,213088,3435.99,-9.81
85.61,213123,3435.89,-9.81
85.62,213157,3435.79,-9.81
85.63,213192,3435.69,-9.81
85.64,213226,3435.6,-9.81
85.65,213260,3435.5,-9.81
85.66,213295,3435.4,-9.81
85.67,213329,3435.3,-9.81
85.68,213363,3435.2,-9.81
85.69,213398,3435.1,-9.81
85.7,213432,3435.01,-9.81
85.71,213466,3434.91,-9.81
85.72,213501,3434.81,-9.81
85.73,213535,3434.71,-9.81
85.74,213569,3434.61,-9.81
85.75,213604,3434.52,-9.81
85.76,213638,3434.42,-9.81
85.77,213672,3434.32,-9.81
85.78,213707,3434.22,-9.81
85.79,213741,3434.12,-9.81
85.8,213775,3434.03,-9.81
85.81,213810,3433.93,-9.81
85.82,213844,3433.83,-9.81
85.83,213878,3433.73,-9.81
85.84,213913,3433.63,-9.81
85.85,213947,3433.54,-9.81
85.86,213981,3433.44,-9.81
85.87,214016,3433.34,-9.81
85.88,214050,3433.24,-9.81
85.89,214084,3433.14,-9.81
85.9,214119,3433.04,-9.81
85.91,214153,3432.95,-9.81
85.92,214187,3432.85,-9.81
85.93,214222,3432.75,-9.81
85.94,214256,3432.65,-9.81
85.95,214290,3432.55,-9.81
85.96,214325,3432.46,-9.81
85.97,214359,3432.36,-9.81
85.98,214393,3432.26,-9.81
85.99,214428,3432.16,-9.81
86,214462,3432.06,-9.81
86.01,214496,3431.97,-9.81
86.02,214531,3431.87,-9.81
86.03,214565,3431.77,-9.81
86.04,214599,3431.67,-9.81
86.05,214634,3431.57,-9.81
86.06,214668,3431.48,-9.81
86.07,214702,3431.38,-9.81
86.08,214737,3431.28,-9.81
86.09,214771,3431.18,-9.81
86.1,214805,3431.08,-9.81
86.11,214839,3430.98,-9.81
86.12,214874,3430.89,-9.81
86.13,214908,3430.79,-9.81
86.14,214942,3430.69,-9.81
86.15,214977,3430.59,-9.81
86.16,215011,3430.49,-9.81
86.17,215045,3430.4,-9.81
86.18,215080,3430.3,-9.81
86.19,215114,3430.2,-9.81
86.2,215148,3430.1,-9.81
86.21,215183,3430,-9.81
86.22,215217,3429.91,-9.81
86.23,215251,3429.81,-9.81
86.24,215285,3429.71,-9.81
86.25,215320,3429.61,-9.81
86.26,215354,3429.51,-9.81
86.27,215388,3429.42,-9.81
86.28,215423,3429.32,-9.81
86.29,215457,3429.22,-9.81
86.3,215491,3429.12,-9.81
86.31,215525,3429.02,-9.81
86.32,215560,3428.92,-9.81
86.33,215594,3428.83,-9.81
86.34,215628,3428.73,-9.81
86.35,215663,3428.63,-9.81
86.36,215697,3428.53,-9.81
86.37,215731,3428.43,-9.81
86.38,215765,3428.34,-9.81
86.39,215800,3428.24,-9.81
86.4,215834,3428.14,-9.81
86.41,215868,3428.04,-9.81
86.42,215903,3427.94,-9.81
86.43,215937,3427.85,-9.81
86.44,215971,3427.75,-9.81
86.45,216005,3427.65,-9.81
86.46,216040,3427.55,-9.81
86.47,216074,3427.45,-9.81
86.48,216108,3427.36,-9.81
86.49,216143,3427.26,-9.81
86.5,216177,3427.16,-9.81
86.51,216211,3427.06,-9.81
86.52,216245,3426.96,-9.81
86.53,216280,3426.86,-9.81
86.54,216314,3426.77,-9.81
86.55,216348,3426.67,-9.81
86.56,216382,3426.57,-9.81
86.57,216417,3426.47,-9.81
86.58,216451,3426.37,-9.81
86.59,216485,3426.28,-9.81
86.6,216519,3426.18,-9.81
86.61,216554,3426.08,-9.81
86.62,216588,3425.98,-9.81
86.63,216622,3425.88,-9.81
86.64,216657,3425.79,-9.81
86.65,216691,3425.69,-9.81
86.66,216725,3425.59,-9.81
86.67,216759,3425.49,-9.81
86.68,216794,3425.39,-9.81
86.69,216828,3425.29,-9.81
86.7,216862,3425.2,-9.81
86.71,216896,3425.1,-9.81
86.72,216931,3425,-9.81
86.73,216965,3424.9,-9.81
86.74,216999,3424.8,-9.81
86.75,217033,3424.71,-9.81
86.76,217068,3424.61,-9.81
86.77,217102,3424.51,-9.81
86.78,217136,3424.41,-9.81
86.79,217170,3424.31,-9.81
86.8,217205,3424.22,-9.81
86.81,217239,3424.12,-9.81
86.82,217273,3424.02,-9.81
86.83,217307,3423.92,-9.81
86.84,217341,3423.82,-9.81
86.85,217376,3423.73,-9.81
86.86,217410,3423.63,-9.81
86.87,217444,3423.53,-9.81
86.88,217478,3423.43,-9.81
86.89,217513,3423.33,-9.81
86.9,217547,3423.23,-9.81
86.91,217581,3423.14,-9.81
86.92,217615,3423.04,-9.81
86.93,217650,3422.94,-9.81
86.94,217684,3422.84,-9.81
86.95,217718,3422.74,-9.81
86.96,217752,3422.65,-9.81
86.97,217786,3422.55,-9.81
86.98,217821,3422.45,-9.81
86.99,217855,3422.35,-9.81
87,217889,3422.25,-9.81
87.01,217923,3422.16,-9.81
87.02,217958,3422.06,-9.81
87.03,217992,3421.96,-9.81
87.04,218026,3421.86,-9.81
87.05,218060,3421.76,-9.81
87.06,218094,3421.67,-9.81
87.07,218129,3421.57,-9.81
87.08,218163,3421.47,-9.81
87.09,218197,3421.37,-9.81
87.1,218231,3421.27,-9.81
87.11,218266,3421.17,-9.81
87.12,218300,3421.08,-9.81
87.13,218334,3420.98,-9.81
87.14,218368,3420.88,-9.81
87.15,218402,3420.78,-9.81
87.16,218437,3420.68,-9.81
87.17,218471,3420.59,-9.81
87.18,218505,3420.49,-9.81
87.19,218539,3420.39,-9.81
87.2,218573,3420.29,-9.81
87.21,218608,3420.19,-9.81
87.22,218642,3420.1,-9.81
87.23,218676,3420,-9.81
87.24,218710,3419.9,-9.81
87.25,218744,3419.8,-9.81
87.26,218779,3419.7,-9.81
87.27,218813,3419.61,-9.81
87.28,218847,3419.51,-9.81
87.29,218881,3419.41,-9.81
87.3,218915,3419.31,-9.81
87.31,218950,3419.21,-9.81
87.32,218984,3419.11,-9.81
87.33,219018,3419.02,-9.81
87.34,219052,3418.92,-9.81
87.35,219086,3418.82,-9.81
87.36,219121,3418.72,-9.81
87.37,219155,3418.62,-9.81
87.38,219189,3418.53,-9.81
87.39,219223,3418.43,-9.81
87.4,219257,3418.33,-9.81
87.41,219291,3418.23,-9.81
87.42,219326,3418.13,-9.81
87.43,219360,3418.04,-9.81
87.44,219394,3417.94,-9.81
87.45,219428,3417.84,-9.81
87.46,219462,3417.74,-9.81
87.47,219496,3417.64,-9.81
87.48,219531,3417.55,-9.81
87.49,219565,3417.45,-9.81
87.5,219599,3417.35,-9.81
87.51,219633,3417.25,-9.81
87.52,219667,3417.15,-9.81
87.53,219702,3417.05,-9.81
87.54,219736,3416.96,-9.81
87.55,219770,3416.86,-9.81
87.56,219804,3416.76,-9.81
87.57,219838,3416.66,-9.81
87.58,219872,3416.56,-9.81
87.59,219907,3416.47,-9.81
87.6,219941,3416.37,-9.81
87.61,219975,3416.27,-9.81
87.62,220009,3416.17,-9.81
87.63,220043,3416.07,-9.81
87.64,220077,3415.98,-9.81
87.65,220112,3415.88,-9.81
87.66,220146,3415.78,-9.81
87.67,220180,3415.68,-9.81
87.68,220214,3415.58,-9.81
87.69,220248,3415.48,-9.81
87.7,220282,3415.39,-9.81
87.71,220316,3415.29,-9.81
87.72,220351,3415.19,-9.81
87.73,220385,3415.09,-9.81
87.74,220419,3414.99,-9.81
87.75,220453,3414.9,-9.81
87.76,220487,3414.8,-9.81
87.77,220521,3414.7,-9.81
87.78,220555,3414.6,-9.81
87.79,220590,3414.5,-9.81
87.8,220624,3414.41,-9.81
87.81,220658,3414.31,-9.81
87.82,220692,3414.21,-9.81
87.83,220726,3414.11,-9.81
87.84,220760,3414.01,-9.81
87.85,220794,3413.92,-9.81
87.86,220829,3413.82,-9.81
87.87,220863,3413.72,-9.81
87.88,220897,3413.62,-9.81
87.89,220931,3413.52,-9.81
87.9,220965,3413.42,-9.81
87.91,220999,3413.33,-9.81
87.92,221033,3413.23,-9.81
87.93,221068,3413.13,-9.81
87.94,221102,3413.03,-9.81
87.95,221136,3412.93,-9.81
87.96,221170,3412.84,-9.81
87.97,221204,3412.74,-9.81
87.98,221238,3412.64,-9.81
87.99,221272,3412.54,-9.81
88,221306,3412.44,-9.81
88.01,221341,3412.35,-9.81
88.02,221375,3412.25,-9.81
88.03,221409,3412.15,-9.81
88.04,221443,3412.05,-9.81
88.05,221477,3411.95,-9.81
88.06,221511,3411.86,-9.81
88.07,221545,3411.76,-9.81
88.08,221579,3411.66,-9.81
88.09,221614,3411.56,-9.81
88.1,221648,3411.46,-9.81
88.11,221682,3411.36,-9.81
88.12,221716,3411.27,-9.81
88.13,221750,3411.17,-9.81
88.14,221784,3411.07,-9.81
88.15,221818,3410.97,-9.81
88.16,221852,3410.87,-9.81
88.17,221886,3410.78,-9.81
88.18,221921,3410.68,-9.81
88.19,221955,3410.58,-9.81
88.2,221989,3410.48,-9.81
88.21,222023,3410.38,-9.81
88.22,222057,3410.29,-9.81
88.23,222091,3410.19,-9.81
88.24,222125,3410.09,-9.81
88.25,222159,3409.99,-9.81
88.26,222193,3409.89,-9.81
88.27,222227,3409.8,-9.81
88.28,222262,3409.7,-9.81
88.29,222296,3409.6,-9.81
88.3,222330,3409.5,-9.81
88.31,222364,3409.4,-9.81
88.32,222398,3409.3,-9.81
88.33,222432,3409.21,-9.81
88.34,222466,3409.11,-9.81
88.35,222500,3409.01,-9.81
88.36,222534,3408.91,-9.81
88.37,222568,3408.81,-9.81
88.38,222602,3408.72,-9.81
88.39,222637,3408.62,-9.81
88.4,222671,3408.52,-9.81
88.41,222705,3408.42,-9.81
88.42,222739,3408.32,-9.81
88.43,222773,3408.23,-9.81
88.44,222807,3408.13,-9.81
88.45,222841,3408.03,-9.81
88.46,222875,3407.93,-9.81
88.47,222909,3407.83,-9.81
88.48,222943,3407.74,-9.81
88.49,222977,3407.64,-9.81
88.5,223011,3407.54,-9.81
88.51,223045,3407.44,-9.81
88.52,223080,3407.34,-9.81
88.53,223114,3407.24,-9.81
88.54,223148,3407.15,-9.81
88.55,223182,3407.05,-9.81
88.56,223216,3406.95,-9.81
88.57,223250,3406.85,-9.81
88.58,223284,3406.75,-9.81
88.59,223318,3406.66,-9.81
88.6,223352,3406.56,-9.81
88.61,223386,3406.46,-9.81
88.62,223420,3406.36,-9.81
88.63,223454,3406.26,-9.81
88.64,223488,3406.17,-9.81
88.65,223522,3406.07,-9.81
88.66,223556,3405.97,-9.81
88.67,223591,3405.87,-9.81
88.68,223625,3405.77,-9.81
88.69,223659,3405.67,-9.81
88.7,223693,3405.58,-9.81
88.71,223727,3405.48,-9.81
88.72,223761,3405.38,-9.81
88.73,223795,3405.28,-9.81
88.74,223829,3405.18,-9.81
88.75,223863,3405.09,-9.81
88.76,223897,3404.99,-9.81
88.77,223931,3404.89,-9.81
88.78,223965,3404.79,-9.81
88.79,223999,3404.69,-9.81
88.8,224033,3404.6,-9.81
88.81,224067,3404.5,-9.81
88.82,224101,3404.4,-9.81
88.83,224135,3404.3,-9.81
88.84,224169,3404.2,-9.81
88.85,224203,3404.11,-9.81
88.86,224237,3404.01,-9.81
88.87,224272,3403.91,-9.81
88.88,224306,3403.81,-9.81
88.89,224340,3403.71,-9.81
88.9,224374,3403.61,-9.81
88.91,224408,3403.52,-9.81
88.92,224442,3403.42,-9.81
88.93,224476,3403.32,-9.81
88.94,224510,3403.22,-9.81
88.95,224544,3403.12,-9.81
88.96,224578,3403.03,-9.81
88.97,224612,3402.93,-9.81
88.98,224646,3402.83,-9.81
88.99,224680,3402.73,-9.81
89,224714,3402.63,-9.81
89.01,224748,3402.54,-9.81
89.02,224782,3402.44,-9.81
89.03,224816,3402.34,-9.81
89.04,224850,3402.24,-9.81
89.05,224884,3402.14,-9.81
89.06,224918,3402.05,-9.81
89.07,224952,3401.95,-9.81
89.08,224986,3401.85,-9.81
89.09,225020,3401.75,-9.81
89.1,225054,3401.65,-9.81
89.11,225088,3401.55,-9.81
89.12,225122,3401.46,-9.81
89.13,225156,3401.36,-9.81
89.14,225190,3401.26,-9.81
89.15,225224,3401.16,-9.81
89.16,225258,3401.06,-9.81
89.17,225292,3400.97,-9.81
89.18,225326,3400.87,-9.81
89.19,225360,3400.77,-9.81
89.2,225394,3400.67,-9.81
89.21,225428,3400.57,-9.81
89.22,225462,3400.48,-9.81
89.23,225496,3400.38,-9.81
89.24,225530,3400.28,-9.81
89.25,225564,3400.18,-9.81
89.26,225598,3400.08,-9.81
89.27,225632,3399.99,-9.81
89.28,225666,3399.89,-9.81
89.29,225700,3399.79,-9.81
89.3,225734,3399.69,-9.81
89.31,225768,3399.59,-9.81
89.32,225802,3399.49,-9.81
89.33,225836,3399.4,-9.81
89.34,225870,3399.3,-9.81
89.35,225904,3399.2,-9.81
89.36,225938,3399.1,-9.81
89.37,225972,3399,-9.81
89.38,226006,3398.91,-9.81
89.39,226040,3398.81,-9.81
89.4,226074,3398.71,-9.81
89.41,226108,3398.61,-9.81
89.42,226142,3398.51,-9.81
89.43,226176,3398.42,-9.81
89.44,226210,3398.32,-9.81
89.45,226244,3398.22,-9.81
89.46,226278,3398.12,-9.81
89.47,226312,3398.02,-9.81
89.48,226346,3397.93,-9.81
89.49,226380,3397.83,-9.81
89.5,226414,3397.73,-9.81
89.51,226448,3397.63,-9.81
89.52,226482,3397.53,-9.81
89.53,226516,3397.43,-9.81
89.54,226550,3397.34,-9.81
89.55,226584,3397.24,-9.81
89.56,226618,3397.14,-9.81
89.57,226652,3397.04,-9.81
89.58,226686,3396.94,-9.81
89.59,226720,3396.85,-9.81
89.6,226754,3396.75,-9.81
89.61,226788,3396.65,-9.81
89.62,226822,3396.55,-9.81
89.63,226856,3396.45,-9.81
89.64,226890,3396.36,-9.81
89.65,226924,3396.26,-9.81
89.66,226958,3396.16,-9.81
89.67,226991,3396.06,-9.81
89.68,227025,3395.96,-9.81
89.69,227059,3395.86,-9.81
89.7,227093,3395.77,-9.81
89.71,227127,3395.67,-9.81
89.72,227161,3395.57,-9.81
89.73,227195,3395.47,-9.81
89.74,227229,3395.37,-9.81
89.75,227263,3395.28,-9.81
89.76,227297,3395.18,-9.81
89.77,227331,3395.08,-9.81
89.78,227365,3394.98,-9.81
89.79,227399,3394.88,-9.81
89.8,227433,3394.79,-9.81
89.81,227467,3394.69,-9.81
89.82,227501,3394.59,-9.81
89.83,227535,3394.49,-9.81
89.84,227569,3394.39,-9.81
89.85,227603,3394.3,-9.81
89.86,227637,3394.2,-9.81
89.87,227670,3394.1,-9.81
89.88,227704,3394,-9.81
89.89,227738,3393.9,-9.81
89.9,227772,3393.8,-9.81
89.91,227806,3393.71,-9.81
89.92,227840,3393.61,-9.81
89.93,227874,3393.51,-9.81
89.94,227908,3393.41,-9.81
89.95,227942,3393.31,-9.81
89.96,227976,3393.22,-9.81
89.97,228010,3393.12,-9.81
89.98,228044,3393.02,-9.81
89.99,228078,3392.92,-9.81
90,228112,3392.82,-9.81
90.01,228146,3392.73,-9.81
90.02,228179,3392.63,-9.81
90.03,228213,3392.53,-9.81
90.04,228247,3392.43,-9.81
90.05,228281,3392.33,-9.81
90.06,228315,3392.24,-9.81
90.07,228349,3392.14,-9.81
90.08,228383,3392.04,-9.81
90.09,228417,3391.94,-9.81
90.1,228451,3391.84,-9.81
90.11,228485,3391.74,-9.81
90.12,228519,3391.65,-9.81
90.13,228553,3391.55,-9.81
90.14,228587,3391.45,-9.81
90.15,228620,3391.35,-9.81
90.16,228654,3391.25,-9.81
90.17,228688,3391.16,-9.81
90.18,228722,3391.06,-9.81
90.19,228756,3390.96,-9.81
90.2,228790,3390.86,-9.81
90.21,228824,3390.76,-9.81
90.22,228858,3390.67,-9.81
90.23,228892,3390.57,-9.81
90.24,228926,3390.47,-9.81
90.25,228960,3390.37,-9.81
90.26,228993,3390.27,-9.81
90.27,229027,3390.18,-9.81
90.28,229061,3390.08,-9.81
90.29,229095,3389.98,-9.81
90.3,229129,3389.88,-9.81
90.31,229163,3389.78,-9.81
90.32,229197,3389.68,-9.81
90.33,229231,3389.59,-9.81
90.34,229265,3389.49,-9.81
90.35,229298,3389.39,-9.81
90.36,229332,3389.29,-9.81
90.37,229366,3389.19,-9.81
90.38,229400,3389.1,-9.81
90.39,229434,3389,-9.81
90.4,229468,3388.9,-9.81
90.41,229502,3388.8,-9.81
90.42,229536,3388.7,-9.81
90.43,229570,3388.61,-9.81
90.44,229603,3388.51,-9.81
90.45,229637,3388.41,-9.81
90.46,229671,3388.31,-9.81
90.47,229705,3388.21,-9.81
90.48,229739,3388.12,-9.81
90.49,229773,3388.02,-9.81
90.5,229807,3387.92,-9.81
90.51,229841,3387.82,-9.81
90.52,229875,3387.72,-9.81
90.53,229908,3387.62,-9.81
90.54,229942,3387.53,-9.81
90.55,229976,3387.43,-9.81
90.56,230010,3387.33,-9.81
90.57,230044,3387.23,-9.81
90.58,230078,3387.13,-9.81
90.59,230112,3387.04,-9.81
90.6,230146,3386.94,-9.81
90.61,230179,3386.84,-9.81
90.62,230213,3386.74,-9.81
90.63,230247,3386.64,-9.81
90.64,230281,3386.55,-9.81
90.65,230315,3386.45,-9.81
90.66,230349,3386.35,-9.81
90.67,230383,3386.25,-9.81
90.68,230416,3386.15,-9.81
90.69,230450,3386.05,-9.81
90.7,230484,3385.96,-9.81
90.71,230518,3385.86,-9.81
90.72,230552,3385.76,-9.81
90.73,230586,3385.66,-9.81
90.74,230620,3385.56,-9.81
90.75,230653,3385.47,-9.81
90.76,230687,3385.37,-9.81
90.77,230721,3385.27,-9.81
90.78,230755,3385.17,-9.81
90.79,230789,3385.07,-9.81
90.8,230823,3384.98,-9.81
90.81,230857,3384.88,-9.81
90.82,230890,3384.78,-9.81
90.83,230924,3384.68,-9.81
90.84,230958,3384.58,-9.81
90.85,230992,3384.49,-9.81
90.86,231026,3384.39,-9.81
90.87,231060,3384.29,-9.81
90.88,231093,3384.19,-9.81
90.89,231127,3384.09,-9.81
90.9,231161,3383.99,-9.81
90.91,231195,3383.9,-9.81
90.92,231229,3383.8,-9.81
90.93,231263,3383.7,-9.81
90.94,231296,3383.6,-9.81
90.95,231330,3383.5,-9.81
90.96,231364,3383.41,-9.81
90.97,231398,3383.31,-9.81
90.98,231432,3383.21,-9.81
90.99,231466,3383.11,-9.81
91,231499,3383.01,-9.81
91.01,231533,3382.92,-9.81
91.02,231567,3382.82,-9.81
91.03,231601,3382.72,-9.81
91.04,231635,3382.62,-9.81
91.05,231669,3382.52,-9.81
91.06,231702,3382.43,-9.81
91.07,231736,3382.33,-9.81
91.08,231770,3382.23,-9.81
91.09,231804,3382.13,-9.81
91.1,231838,3382.03,-9.81
91.11,231872,3381.93,-9.81
91.12,231905,3381.84,-9.81
91.13,231939,3381.74,-9.81
91.14,231973,3381.64,-9.81
91.15,232007,3381.54,-9.81
91.16,232041,3381.44,-9.81
91.17,232074,3381.35,-9.81
91.18,232108,3381.25,-9.81
91.19,232142,3381.15,-9.81
91.2,232176,3381.05,-9.81
91.21,232210,3380.95,-9.81
91.22,232243,3380.86,-9.81
91.23,232277,3380.76,-9.81
91.24,232311,3380.66,-9.81
91.25,232345,3380.56,-9.81
91.26,232379,3380.46,-9.81
91.27,232413,3380.37,-9.81
91.28,232446,3380.27,-9.81
91.29,232480,3380.17,-9.81
91.3,232514,3380.07,-9.81
91.31,232548,3379.97,-9.81
91.32,232582,3379.87,-9.81
91.33,232615,3379.78,-9.81
91.34,232649,3379.68,-9.81
91.35,232683,3379.58,-9.81
91.36,232717,3379.48,-9.81
91.37,232751,3379.38,-9.81
91.38,232784,3379.29,-9.81
91.39,232818,3379.19,-9.81
91.4,232852,3379.09,-9.81
91.41,232886,3378.99,-9.81
91.42,232919,3378.89,-9.81
91.43,232953,3378.8,-9.81
91.44,232987,3378.7,-9.81
91.45,233021,3378.6,-9.81
91.46,233055,3378.5,-9.81
91.47,233088,3378.4,-9.81
91.48,233122,3378.31,-9.81
91.49,233156,3378.21,-9.81
91.5,233190,3378.11,-9.81
91.51,233224,3378.01,-9.81
91.52,233257,3377.91,-9.81
91.53,233291,3377.81,-9.81
91.54,233325,3377.72,-9.81
91.55,233359,3377.62,-9.81
91.56,233392,3377.52,-9.81
91.57,233426,3377.42,-9.81
91.58,233460,3377.32,-9.81
91.59,233494,3377.23,-9.81
91.6,233527,3377.13,-9.81
91.61,233561,3377.03,-9.81
91.62,233595,3376.93,-9.81
91.63,233629,3376.83,-9.81
91.64,233663,3376.74,-9.81
91.65,233696,3376.64,-9.81
91.66,233730,3376.54,-9.81
91.67,233764,3376.44,-9.81
91.68,233798,3376.34,-9.81
91.69,233831,3376.24,-9.81
91.7,233865,3376.15,-9.81
91.71,233899,3376.05,-9.81
91.72,233933,3375.95,-9.81
91.73,233966,3375.85,-9.81
91.74,234000,3375.75,-9.81
91.75,234034,3375.66,-9.81
91.76,234068,3375.56,-9.81
91.77,234101,3375.46,-9.81
91.78,234135,3375.36,-9.81
91.79,234169,3375.26,-9.81
91.8,234203,3375.17,-9.81
91.81,234236,3375.07,-9.81
91.82,234270,3374.97,-9.81
91.83,234304,3374.87,-9.81
91.84,234338,3374.77,-9.81
91.85,234371,3374.68,-9.81
91.86,234405,3374.58,-9.81
91.87,234439,3374.48,-9.81
91.88,234473,3374.38,-9.81
91.89,234506,3374.28,-9.81
91.9,234540,3374.18,-9.81
91.91,234574,3374.09,-9.81
91.92,234608,3373.99,-9.81
